ISBN,Average_Rating
0878331603,5.0
055355042X,
8484503119,4.25
0934910065,5.0
0395708958,5.0
0553445081,
0821749439,
1560985364,5.0
0875162797,
1565077636,5.0
1557489378,4.0
0864424744,5.0
0864423225,5.0
8423920437,2.5
0864423292,5.0
0864426852,4.5
0380750716,
3426622432,
1568581580,4.5
0373243340,
1575841932,4.5
0373270313,
0201518031,2.5
0671028472,
0385143303,3.5
1854701797,3.75
0843940735,
0843922826,
0679804609,5.0
0435271571,3.5
0435271563,3.35
0590453599,5.0
0752837338,3.25
1575667762,1.0
0843944250,
0505524783,3.0
034545538X,3.5
0802448062,4.0
0746013841,5.0
3257216688,4.5
0373764529,3.25
3423115610,
349227028X,3.5
0373035640,
0864427050,4.0
0373035772,
8670710110,2.5
3822817236,4.5
0871311933,
3822855669,4.0
0373037074,
0373255217,
0061011894,4.25
0373031343,3.25
1557040621,4.0
0394743148,4.5
0373057954,
0070651728,3.0
0849942179,
0373253532,2.5
068805949X,
0373254830,2.5
3442437423,
0440503345,
0895862816,4.0
0373272804,5.0
0806942975,3.5
3257231288,
0963156705,4.0
0927978121,3.5
1577487079,
0373077572,
0821713280,
0961587512,3.5
1862042837,
0961587504,4.0
0892812974,
0133494322,4.25
0833558927,4.5
0440221080,4.0
1580081088,3.0
0517320932,3.5
096177133X,4.0
0520206207,
0505525143,
0961847026,2.5
0395974690,5.0
0895296284,4.0
0722508077,4.0
1852309040,4.0
0449901920,3.5
156458187X,4.5
0376038845,5.0
0843924012,
0679420568,3.5
0789429934,4.0
0140190007,3.5
0380760053,
0451520548,
3729602233,5.0
0399509445,3.5
0671230255,3.75
0830813586,
3293001467,5.0
0399507566,3.5
0205077331,2.5
0373484186,
1578562635,
3518405691,
0321011082,4.5
0061083534,
0380777320,3.0
0824512235,
0898153883,4.85
8804381167,
039471153X,
013306994X,4.25
0505519097,
0722508255,3.5
0821741861,
0852071906,3.5
8804401745,2.5
0821752332,3.5
0874773245,4.0
0061052868,2.5
0946670153,3.5
0385720696,5.0
0874771951,4.5
0439280680,2.5
1593080190,3.0
0060523026,
0940535491,3.0
0373200943,
0505523965,
1858687225,
042513573X,3.5
0821752057,
0821731106,
0380773554,
0876054459,4.0
0425139492,3.5
8420790796,4.5
0821744070,
019423035X,3.0
0446404527,2.5
8429714936,3.5
0445203625,3.5
1576105407,4.0
0821745263,
059032389X,2.0
8472026442,
0893756954,3.0
8478266054,
0671568752,2.0
0671730665,3.0
0671675001,3.0
0373288522,
087477330X,3.0
0671649183,3.75
1575669129,5.0
0821744917,
0671885146,3.5
0804820724,2.5
0786109971,3.5
0553456636,4.0
0814470718,4.0
0312316178,2.5
0897214315,2.5
8495407280,3.75
0806906871,4.0
0451401921,4.0
0696200953,3.5
0451210174,
0895772213,3.0
0451165535,
0696019922,3.5
0670059102,4.0
031600071X,4.0
0968628907,
8421631853,3.0
0380705966,
0060699744,
0385335105,3.85
0425139786,
0373056575,
0451195434,
8802047634,
037309762X,4.75
0553407945,
0060810289,2.5
0805033130,2.5
0385495080,
0785317279,2.5
0385199678,4.5
1899171460,3.0
185958490X,3.0
0881504017,4.0
009187629X,2.5
0439154189,
0394584767,
034068836X,
0373201486,
0373483368,
039914188X,2.75
0439169445,2.5
0679890645,
0803291051,3.5
1861003668,4.0
0782125379,3.5
0440412897,4.5
0449907678,
0764506927,4.0
0590202286,
1561447471,3.5
0672313251,4.0
0761516778,3.5
1403371547,
0853429677,
1403327955,
157082455X,2.5
0853428204,
0963001205,
0878391169,3.5
0618082387,2.5
0553568655,4.25
0451192125,2.75
0789709864,3.5
0764534084,3.0
0871968509,5.0
0399140417,
0877732264,5.0
0672313065,3.0
0878570683,5.0
0571166997,5.0
0226572595,
1575041510,
1878208039,4.5
0375420614,
0060185368,3.0
0060952245,
0312905599,
0965175030,4.0
0394757750,
0882666126,4.0
0061319120,
1580171281,3.5
1580080391,
0878570926,5.0
0789203839,
067122168X,4.0
073820756X,4.65
0870212001,4.25
0375500855,4.0
0316759783,
0060167599,
3473520160,4.5
8806135414,
0609605240,4.0
0553252291,4.0
0812882741,
0553218301,
0786012021,4.5
0373621132,
0446343331,
096032948X,
0672325152,
0345408926,
0803272219,
157731221X,1.5
0062736485,3.75
0385483929,
0743242734,
0688104959,
0752203304,
3442039819,
0395940400,3.5
0688175694,3.25
3791519611,
0751533114,3.0
080662261X,
0007137427,4.0
3794170180,2.5
024112543X,4.25
3596139422,4.5
0345341473,4.75
076682909X,3.0
0787608742,
0619016280,
044017788X,
0330308769,3.5
0140442685,3.15
0879515295,3.5
0375705333,
3453034503,3.25
0760011427,
0927920093,4.5
0671876732,
0300076746,4.0
3548203337,
0764536575,3.5
0764535617,3.5
0764508180,
0782140335,4.0
078212822X,4.0
0156002442,
3822816280,5.0
0889104689,4.0
0889104905,4.0
0060199687,
0441373771,3.5
1551537044,4.0
0523485662,4.5
1559277807,4.0
0385472625,
0141186313,5.0
076791466X,
3570211886,3.0
0816635358,
045050932X,
0140156712,4.5
0061054372,2.25
0674012445,
0091826225,
0312139411,
1889540986,
0060192658,
1584792256,
0517800349,
0912373016,
089296622X,3.25
0807062278,
037326223X,3.0
0451625196,4.5
0972028722,
155192613X,
1591134455,4.0
0062509969,
0849938821,
0671624237,3.0
0871137844,
1883013283,5.0
0819310174,5.0
0812922832,4.0
0262730863,
1592570666,
0786888458,
0140159932,
0451117638,2.5
0393048373,
0072226447,
0786703954,
0140268472,
0523425740,3.0
0316735035,
0312868405,4.75
0380973847,5.0
0316735051,
0706371003,
9170089361,
140003244X,
0671676016,2.5
0440167817,3.0
0385485921,
0821222880,5.0
0064471764,3.75
1401300308,
1400061741,
0445047291,3.0
0679417680,3.5
0446611042,
0553382152,
0761921591,
0671816500,3.75
0887309526,2.0
0451159241,
0746000502,
068816658X,
0553236067,
0060086270,3.0
0374104441,4.5
0440977452,
0590300962,
1561708704,
078693140X,4.0
0440904374,
0786932058,3.5
0590738887,
0785722831,
0965762645,
0061064823,4.5
0452264723,
0375727892,4.0
155971672X,
0064440265,
0916515869,
0140342907,
0451154282,5.0
0896582051,3.5
0066209870,3.5
067149581X,3.75
0451154924,5.0
0452263069,
0805037799,
0316608467,
0060973927,4.25
0864424612,
0312862644,
0716601885,
0771091249,
0786889039,3.4
0863162134,
0825672597,
0590447882,
0064401499,2.5
2070322831,4.0
1558853103,3.0
0971688508,5.0
0752209019,
0486226824,
0590516744,
0679748342,3.5
067974472X,5.0
0590516655,
1573226858,4.0
2040156186,4.0
0679762221,4.5
0670830585,
2708125915,3.5
2708126660,3.5
2853270874,4.0
0385475764,
2290310514,4.0
0393047350,
0156013223,
2865630870,4.0
039331863X,
044021730X,2.75
0760709408,
0425132102,
1570421390,0.5
0375757546,
0816033560,
0812518500,2.0
0767910400,
0375701893,
0425049248,2.5
031204836X,
2020386666,4.5
0380802619,
0609809741,
0445202297,2.5
0679743480,4.0
0060234113,
0767912330,
0380758563,
080392514X,
0312903065,3.0
0689711077,
080398474X,3.5
0245547215,
0963119508,1.5
2203372281,5.0
0446393452,
2203372192,4.25
0891097279,
0060539259,
1557739501,3.5
0465036929,
1571310339,
220337215X,4.0
0453008046,3.85
0515065242,2.25
0811212718,4.5
1563892979,5.0
1895569133,
0312040059,
2914395108,3.5
0030706238,
0060922362,
0020209851,5.0
0821741233,2.5
0553278754,
1852304863,
1589633431,
0380708574,4.5
0679778438,4.5
0961475404,4.0
0716711168,5.0
0679762701,4.65
0156443007,3.75
2264025603,4.0
0395444861,
0060083689,
2070405672,
0393064158,
0380003597,4.0
0674076222,
068481823X,3.75
1566631610,
2253053864,
0749319747,
0393007987,
0807064319,4.25
0688210848,
0679453032,4.0
189919715X,3.0
0842320393,4.0
0394415256,3.25
0805812326,
1568650892,
067087180X,
0306802953,
2290019712,3.5
0345305736,2.5
0802112331,
207037579X,
0345350839,2.5
0394725972,
207038036X,4.0
2070381102,
0813521351,
1562474820,4.0
2070387372,
0805005005,
1559722762,
0451114647,
0060928867,
1886228094,2.5
0786883146,5.0
0844219762,3.5
0452263026,2.5
1566912032,4.0
0385313713,
2070370763,4.0
0345342933,2.5
0312890370,3.75
0140031766,3.5
0393035468,4.5
0894864386,
0679724354,
0895263580,
0673521214,3.5
0688178111,3.5
0945027028,3.0
9722100408,3.5
0425106330,
0671763792,
2070386341,3.5
1892723034,
0452274834,2.5
0965714918,
1558851550,
0060927992,
1558611495,3.75
0385485980,
0394575520,
0394755642,1.0
1561840815,
2290307122,
0140055444,
840801966X,3.5
0380717506,
0140068082,
0679761780,
0060179813,
0805059784,3.0
038072765X,4.5
0938410245,
0375504893,4.5
031209387X,
0393036839,
0553237144,
1891954229,
0441471854,
1578561388,
0141309210,
1841951226,
0452258170,4.0
1884886108,5.0
0345287932,
0812516508,3.5
0380774763,
0393007952,
0803267304,2.5
0836270177,
0451400194,
0316171255,
0446691704,2.5
189162041X,3.5
1900850656,4.0
0884964019,
078380203X,
0316499552,4.25
0226264165,2.5
1571310231,
0140189378,3.5
0877733635,
096601118X,4.5
0452267676,
3492202764,
1865080217,2.5
0671804987,3.5
0732900158,
3791513265,
0394758331,3.0
3453131029,1.75
088289773X,
0877734852,4.0
0340767820,4.0
1741143306,3.5
3821830298,3.0
1853265578,2.5
080840475X,2.5
0764108484,
3462024647,4.0
0271005491,2.5
0312034687,
0395077877,2.5
3774250952,3.0
9722105329,4.75
1564590593,2.5
0871132400,
0060830743,2.5
0930031008,
1572701366,2.5
2213009449,4.75
081420256X,2.5
1883642639,
3442453968,3.0
0553213628,2.5
0375402543,2.5
0889711909,
015600724X,
0836935837,2.5
0060739452,
0814206700,2.5
0425188450,
0814202527,2.5
0886824656,2.5
0029066824,4.0
0553482076,3.0
040302465X,2.5
0312482051,2.0
2020331632,3.5
0590136534,
0898758866,2.5
0140450351,3.75
0385015607,2.5
0814200613,2.5
0931432693,
0312118031,2.75
3404242165,5.0
342309365X,2.5
1558538186,
3453215087,4.0
067978117X,4.25
081420158X,2.5
3453164717,1.5
3453176685,4.0
0812565231,2.5
0486219623,1.0
0815625146,
0613091132,2.5
0713100788,4.5
1570421153,2.5
0440550106,4.0
1887368361,2.5
0671318497,4.5
0786005068,5.0
1864488670,2.5
8427017855,2.5
0812576098,3.5
0960432019,3.25
0886774470,3.5
9682105331,2.5
288124632X,4.0
8427010680,2.5
0380976021,
0684818175,
0671582356,2.5
0064461777,
055347183X,2.5
2070422003,4.5
3462028782,3.5
0553472453,2.5
289052163X,
2760931552,
0613172388,2.5
0446601195,
2070330656,
0446395056,2.5
0816143765,2.5
2253072257,4.0
0395694671,3.5
1565121791,3.5
0380732874,5.0
091092368X,4.5
1863735372,2.5
0387914951,4.5
0839786433,3.5
0670849367,2.5
0525474757,5.0
0679725458,
0786226307,2.5
0449906205,
0834801426,3.5
0060626453,5.0
0708981577,2.5
0374404364,5.0
0804831416,
2080707876,2.5
0848807804,2.5
0684809095,3.0
1882931734,
189652253X,2.5
1555843352,5.0
0937986178,2.5
0762406496,5.0
0817435344,2.5
0937986917,2.5
006250374X,4.5
0201145596,2.5
0808519085,2.5
0679742042,2.5
1888952148,
0452273285,2.5
0671666568,
0027426432,4.5
0140192271,5.0
0613095472,2.5
0394831659,
0385264364,
0613095464,2.5
085030525X,2.5
0060904879,
0517219026,2.5
0393315045,
0140447016,
1570620865,
8427010966,2.5
0679400788,2.5
0316850675,
067231603X,
0933635842,2.5
067174710X,
0613095251,2.5
087980212X,4.0
0808565087,2.5
067164047X,
0681027991,2.5
0830630201,
1582790337,2.5
0062506064,
0681410000,2.5
069110218X,2.5
039534400X,
0809830639,2.5
0679721991,2.5
0312079095,2.5
0380803739,4.35
0887305873,2.5
0312127359,2.5
0671807129,2.5
0440538653,2.5
0801837863,2.5
0684193140,2.5
0826202322,2.5
0671473166,2.75
0720607760,2.5
081351522X,2.5
0312024878,2.5
1858683416,2.5
0133603148,3.5
3423122145,4.0
081530224X,2.5
0877284989,2.5
0815302266,2.5
0812924150,1.5
0815302258,2.5
342320009X,3.0
0395563526,2.5
0313290431,2.5
3442720486,3.0
1584560126,2.5
0375505784,3.5
0824045904,2.5
0877283818,3.5
0814792391,2.5
3423119985,
0486257789,2.5
0486250237,4.75
0389209775,2.5
0965639932,2.5
1891174002,
3150050081,
0824087429,2.5
0671679449,3.75
0679426450,3.0
3596800609,4.0
0631125639,2.5
0782140181,3.0
0525480617,2.5
086303635X,2.5
1852302208,2.5
0460875558,2.5
0198185979,2.5
0877731268,2.5
0609606905,5.0
1556158238,4.0
0446670200,3.35
0198185987,2.5
0140432671,2.5
084423916X,2.5
0330347357,4.0
0747549893,4.5
0002181924,2.5
0893463272,2.5
0750924063,2.5
0893463264,2.5
0198122586,2.5
1559587059,2.5
0060974451,
087788918X,3.5
0231103476,2.5
0403017580,2.5
0875884547,
0786918799,3.35
1567184103,4.5
0517348004,2.5
0786916583,3.35
085091406X,4.5
0415095697,2.5
0786927550,2.5
0140237852,2.5
0786927127,2.5
0517564386,2.5
0786918837,3.25
158827523X,3.75
0837138175,2.5
0786916591,3.5
1873403283,2.5
0681007796,2.5
070893773X,2.5
0451403630,
0349101981,
038920756X,2.5
0791061876,2.5
0886827396,2.5
8804347678,4.5
0380815494,
0140090150,2.5
082250071X,2.5
0140315942,
0140864679,2.5
0312212666,2.5
0838634435,2.5
031331053X,2.5
0440416124,
0060905832,
0812104943,
0631145656,2.5
0820438057,2.5
0679640576,3.5
0436220881,2.5
0520059808,2.5
0140244328,3.85
0198126417,2.5
0888993706,
0833738976,2.5
0515130168,4.5
0140324798,
0965482723,4.0
1899571027,4.0
0835718719,2.5
0963434004,2.5
0835604829,
0754601994,2.5
881713743X,
0801827930,2.5
8475844650,4.0
0312102216,2.5
0394726685,
0313276862,2.5
0299077101,2.5
014020508X,2.75
157233083X,2.5
0815319436,2.5
0771034040,3.5
0451519353,4.0
0827429215,2.5
0140319328,4.15
1570610975,
0404088309,2.5
1550742175,
0838313450,2.5
1929279019,5.0
0838315275,2.5
1591134552,3.25
1929279000,4.5
1566193036,4.5
0393318419,3.0
0679777539,3.0
0231071558,2.5
0821757490,3.5
0804723443,2.5
0140233679,
1572971630,3.5
0030452457,2.5
0931188571,
0312057091,2.5
0060009667,5.0
0590134191,3.5
0813213142,2.5
0192812637,
019812838X,2.5
0416365205,2.5
0856354597,2.5
0802141439,
031213438X,2.5
074593983X,
0704344017,2.5
1888451556,
0720601940,2.5
0312244304,2.5
3880227020,
0070329559,5.0
0521328101,2.5
1878067761,
157344037X,
0313276676,2.5
068800220X,3.0
0373705603,3.0
0820308137,2.5
155874679X,
0805716599,2.5
0451171322,3.5
0395361648,
0389208809,2.5
0805768130,2.5
038531325X,
025330105X,2.5
0140136495,3.0
0849913330,4.5
0195216563,2.5
0140315233,
0710062249,2.5
0553263501,4.0
0879752262,2.5
0752826883,2.25
0870240986,2.5
0152013466,
0783800088,2.5
0394744578,
081618772X,2.5
0231012225,2.5
0919573436,
0786803479,
0781201365,2.5
0140386882,3.65
0317900439,2.5
3795118042,
0820420581,2.5
1854793152,2.5
2266114034,4.0
0870210599,3.5
3492043798,
0389207632,2.5
0299101444,2.5
0340778830,0.5
0312223668,2.5
3492236545,
0198811527,2.5
0836422260,2.5
0553801368,4.0
0838315291,2.5
3453146980,2.0
0312017561,3.0
085345308X,
0393314480,2.5
0801483743,
0393037223,2.5
087773366X,
1551560275,2.5
0841499306,2.5
0525476547,
3257217358,4.0
3442450047,3.5
0521551498,2.5
0786929235,4.0
0877453632,2.5
0312209452,
8478443843,
0396087310,2.5
0312037341,2.5
3442052858,4.0
0521261813,2.5
8370069169,
0373764065,4.0
0670874868,2.5
0404089119,2.5
0671683381,3.0
0837128110,2.5
0552128333,
0812231627,2.5
0140621520,3.5
0141313285,
0195216539,2.5
0521632943,3.75
0389206911,2.5
0805766731,2.5
043932338X,
0805745130,2.5
088776424X,5.0
0517147793,2.5
2877141942,
8420700223,4.0
0312122276,2.5
8471666731,4.5
0072294280,
0820442259,2.5
1550022970,
0816187975,2.5
8420782904,5.0
0674298748,0.5
0816186723,2.5
0030445760,4.0
0816179530,2.5
0807004332,
0312030924,2.5
0002243865,4.0
0889610975,
0307101037,
0816135908,2.5
014024316X,
1557132054,2.5
0133555615,2.5
0553492683,
0194226883,2.5
0831795050,2.5
0823407063,
0815307071,2.5
0440907071,3.0
0439230217,
083831256X,2.5
0333306988,2.5
0394583914,4.0
0679889469,5.0
0831718552,2.5
0793105757,4.5
0889610797,
0313277117,2.5
0156508869,3.0
0061065811,3.5
0573630305,2.5
031214816X,2.5
0671864157,2.5
0201327937,
9051830610,2.5
0064963764,2.5
0735201684,4.5
0231104596,
0389208655,2.5
059063397X,5.0
0553127993,4.5
0389203459,2.5
0307317080,
0805770607,2.5
0913175161,3.0
0586087427,
0746309228,2.5
1883061091,2.0
0631129898,2.5
063112988X,2.5
0060165227,
0761817778,2.5
0309084075,4.0
0838310680,2.5
0312907362,4.0
031201578X,2.5
0691063184,2.5
014003711X,3.5
0453006566,3.5
0691004765,2.5
0767903692,4.0
0631186298,2.5
0671522809,
0631189440,2.5
157231995X,4.5
0631166165,2.5
0875185924,2.5
0451202198,
0373113293,
0395425085,2.5
0373112424,
0815315635,2.5
0373114354,
031327665X,2.5
0140173226,2.5
0373032498,
055314488X,
0140144579,2.5
0916870081,
0373052677,
0373054165,
0373194587,
0854563040,2.5
055315818X,3.5
0783897553,2.5
0006542549,3.5
051720780X,3.5
0553445154,3.5
0590339478,
0330287109,
0140187529,3.35
0140150021,2.5
1551104032,4.25
0881012335,
0783891644,2.5
0618181881,
0394896025,
093058838X,3.0
0971453225,
0582086884,
2892272270,
0140247750,4.15
880613499X,3.0
0679420401,2.5
1844260445,
1563051206,
0886825075,2.5
0694012815,
1560156279,2.5
0586020810,
157061105X,5.0
1883011019,2.5
0694012890,
0147716756,2.5
0394172787,2.5
0694012866,
1586634518,2.5
0006385400,4.5
0694012823,
0670641383,2.5
0911858083,2.5
0694012882,
0435270338,2.5
0889782512,
0595125069,4.5
0694012858,
0737701927,2.5
0404202446,2.5
0694012904,
0140187472,2.5
0694012831,
069401284X,4.25
1582293376,4.15
0316902721,3.5
0091757584,2.5
0373760418,
0553290916,1.0
1931082073,2.5
1563331357,
0373117337,2.5
0553128248,2.5
1895714249,
0373264100,
0373115784,
0373108745,
0140144188,2.5
0060013249,4.5
0006485405,
0425167836,
0373270720,
1883011159,2.5
0373261284,
0812034317,2.5
096590363X,4.0
0684833484,4.0
0792450078,2.5
1895897459,3.5
0394430387,2.5
0373224508,2.5
0385468695,3.5
0791041220,2.5
1556513275,2.5
0802139043,3.5
0140249494,
082890877X,2.5
0854562001,2.5
087805359X,2.5
0609809237,5.0
1850891095,2.5
0091839130,
0822215985,2.5
155778311X,2.5
1580631576,
0613072510,2.5
0670030627,3.25
0771034474,
059048284X,
0670116025,2.5
0517368366,4.0
1557782253,2.5
0295974842,2.5
0517150387,2.5
0394545141,2.5
1551430223,
0449226115,2.5
0679411186,2.5
0380805936,4.5
8811620090,2.5
0679408142,2.5
0002222671,
156639466X,2.5
0061010693,
0812968220,3.0
0340364742,
0618219048,3.5
0375760385,3.25
0397006659,2.5
0804804052,2.5
0804802521,2.5
8806158023,4.15
3473580171,3.5
3518414305,
0271016736,2.5
075284766X,3.5
0964266008,5.0
3518393359,
0824808738,2.5
0671037315,
0878336095,2.5
3492038751,5.0
0743253388,
3518365479<90,
0888945930,
0684837897,2.5
3492227651,4.0
3423120614,5.0
0816132623,2.5
039441778X,2.5
3596128870,
0375405720,2.5
1578061393,2.5
0025845403,2.5
0929320123,
015200615X,2.5
0394721268,5.0
0152006184,2.5
0895262746,4.5
0749931272,3.5
2070423182,2.5
0394604679,2.5
1892112078,
0898703077,5.0
1892112124,5.0
0394442911,2.5
0006255450,5.0
3596506476,
0749931736,4.0
1892112019,5.0
0552999393,4.0
0895552167,5.0
1568493118,2.5
0330330004,5.0
038523533X,4.5
0394414691,2.5
3502128022,
0064461033,4.85
3430129583,
1879007363,3.5
0938349937,2.5
1892112000,4.0
1552853403,
0679765107,2.5
0679443851,2.5
0449225267,2.5
0571170161,
0330355783,
0684869179,4.0
1880510065,2.5
0571177557,
0330234471,3.75
0804803145,2.5
0747400490,4.0
0399506713,
0963161210,2.5
0732275296,
0517545276,2.5
0771034296,2.5
087986060X,2.5
0394429826,2.5
0394710193,4.5
0394587928,2.5
1568496125,2.5
0684826259,2.5
1550545639,
8408034162,4.5
0140166033,3.5
8420638412,5.0
0824824490,2.5
1585741299,2.5
3492234410,4.0
0771034482,4.0
8472234339,2.5
0613066421,5.0
0394576551,2.5
3492236367,4.5
8435060187,3.5
0152014667,5.0
8478443452,4.0
0961122803,2.5
0679762647,3.5
0394479483,2.5
0380973502,
8476693885,3.5
0486419231,4.0
1880510502,2.5
002711080X,2.5
8420636398,5.0
088974078X,4.0
0027110559,2.5
077103699X,
0440442664,2.5
0849913284,
0525471219,2.5
1842750240,1.0
0613337204,2.5
1401072585,5.0
0345394291,4.5
0440443563,2.5
0849954665,4.0
3401025473,3.75
0965478513,4.5
0440401208,2.5
0974168505,5.0
0745103294,2.5
3548252656,3.0
0027110400,2.5
0394735587,3.5
0881031798,2.5
0140447830,
0340622059,
0689849737,2.5
019283813X,4.0
0807209422,2.5
1589392647,4.5
0878882197,2.5
068981383X,2.5
0807211389,2.5
0140192565,3.5
0684807475,3.5
0312138946,2.5
1853712817,4.0
0813122171,5.0
075090481X,2.5
2266047426,3.5
0862783682,2.5
0826202683,2.5
0947962646,3.5
3404149483,
0439997402,4.0
0439992281,4.0
3442452317,3.0
1572151307,3.0
0750914246,2.5
0415940893,2.5
086278378X,3.5
0862783526,3.5
0300064896,2.5
0517596997,
0375502505,2.75
0862784956,4.5
0879590955,2.5
0862785731,4.0
0679457151,2.5
0863278310,3.0
0460004174,2.5
0553289373,
0460025082,2.5
0312199708,2.5
0898159407,3.75
0804617279,2.5
0140435158,2.5
1582341095,3.5
0415934915,5.0
0829416870,4.6
0553234315,2.5
0762102780,4.0
0800756940,3.75
0712304088,2.5
0842359095,4.0
0553342347,4.0
0679783431,
0553342797,4.0
1570424926,2.5
0821724010,
0743505808,
0553248057,
0345328493,
